frame,x,y,z
0,6.881229011607159,0.4745638233851287,2.2577939497671426
0,1.8120585618701155,1.7268200992344076,8.130661798424782
0,4.977889684977939,5.827246406153199,1.8433798742847973
0,8.998953873077806,5.143336664680631,2.6028493186508443
0,8.176419019594931,2.106450148103963,7.448447435002979
0,9.080856939618668,2.884960588381228,8.13043664841261
1,9.329734261399164,3.073917630195859,8.243586736392512
1,8.273636792935683,2.1981691925081703,7.418444352226756
1,6.594891123773383,0.7186673382276639,2.1113032240025094
1,2.575625049095238,0.031811092933116125,3.810677478158191
1,9.128582297439245,5.069238314923742,2.523669186599582
1,1.9795689681766617,1.9495586365384627,7.8997462949858175
1,5.758730840369665,4.272987712829501,8.351023473085695
2,9.456140446610902,3.176952501707972,8.588172324731278
2,1.9695367716398515,1.647927670265702,7.58095036378764
2,9.143887640005754,5.182165092530198,2.9138522795909063
2,6.728174407778667,0.7990809788253728,2.110093087085734
2,4.899880376589137,3.043610967824563,8.408221621763609
2,8.446442264402119,2.290174971273607,7.590686132807914
3,6.772578384047184,1.0860666661399245,1.9907472160102055
3,9.75635306960581,3.549647194659819,8.667894458390059
3,8.563062842745964,2.5317065034658954,7.677499811095497
3,9.24450981764726,4.9335077059030565,2.708370034835832
3,6.12641671818151,5.44715400191636,7.496431048909087
3,2.2982143784491704,3.706511651675651,3.2855508748114746
3,1.8397726404724624,1.5983829059380061,7.1653442038002515
4,1.9984469698007048,1.6251699868303011,7.163140750249982
4,6.757877960524371,1.2324745598614195,1.8015637061894647
4,9.07491391084334,5.045348561320993,3.0024766203379234
4,1.792410777291673,7.846734732992243,8.954240566120944
4,8.701129773166834,2.6578206957307753,7.926448221737158
4,9.797064859586916,3.6198391074601846,9.062114824709225
5,6.526697971224406,4.577859268543339,3.9383015133772536
5,8.68598889946792,2.6718161637405378,8.041675293810972
5,9.18724824236141,4.643016116002168,3.1367210251345132
5,9.88579489216947,3.896269490816349,9.038642346672324
5,2.105878015264891,1.5692051253399484,6.6767747848068035
5,6.769799215731243,1.3504853778958246,1.6861885922109117
6,8.846755879926157,2.929462784776181,8.154254654383278
6,2.1440366457612234,1.7202462776074472,6.4110009816233635
6,9.167932552194554,4.744716777342856,3.504859805935858
6,6.751865933066285,1.7421710100275214,1.801656120804498
6,9.782647391922529,3.9679351172998407,9.256925071122359
7,8.974000833223627,3.0676122192261173,8.147949886427554
7,6.743122978866145,1.7796863779739915,2.1347559650212617
7,2.434200514024238,1.812956875589724,6.293100922659387
7,9.281805793756003,4.788417225674597,3.6248500038566616
7,9.79167591409955,4.35306924873429,9.538237998568608
8,6.834710550686209,1.7103067513208072,2.0291041223771824
8,2.7918312310674454,3.9076025434548125,5.058712192205799
8,7.557388921100047,4.8902370281326055,8.257275903360137
8,2.51218712204233,1.728091735996065,5.715571447891373
8,9.860026053068397,4.365430529230683,9.550594712306301
8,8.98454260278344,3.012613723594348,8.378167814315553
8,9.293471839844184,4.679877946298423,3.611116487311432
9,9.136552411705408,3.424129771242416,8.603286833922791
9,6.116677463354852,6.817217814246877,7.12645561692944
9,2.705681695558776,0.7537843382160803,8.789254011293394
9,1.633431231982223,0.9938551658397532,1.8134949354047325
9,6.710564237664917,2.001091465532177,2.082799556233066
9,9.408296252950471,4.567041452169377,3.9981318329066697
9,6.732928058429036,4.439773314234915,8.987133153005884
9,2.6929672557221496,1.7264382576744106,5.76266786169217
9,10.162327337814478,4.592427604318528,9.428522828189696
10,5.102492737149281,0.01018448952592288,8.288419279559866
10,9.45119264543616,3.6176895950472936,8.91410804357173
10,2.5588882914149895,1.6513811611879416,5.6661850693855
10,6.761922209111144,2.0914255200109952,2.2351429218664634
10,10.0381052398008,4.922798518343132,9.657445337872488
10,9.640391209893906,4.605078382491772,4.117305140873935
10,0.9078213126212875,6.90645119074367,9.579676773919395
11,9.407240936793539,3.5345867414276384,9.244852199314655
11,8.345379732781286,4.903185066083805,2.4414885847219923
11,2.5089060243668864,1.633092096223783,5.38294062172636
11,9.931562020629965,4.519444853263807,4.415251441827324
11,7.009531200692568,2.184849561969603,2.2437826383990798
11,10.00568340709857,5.231906463277791,9.68791469926098
11,9.282573140479663,7.351950525268409,4.217039642523941
12,9.649395104538064,3.50211635938509,9.363774408610261
12,2.6885634572282084,1.2737507632370297,4.953597473376658
12,9.850706633139422,5.249751071598793,9.82005745954223
12,9.981684241999632,4.599117143369336,4.4918920531055955
12,7.259852988548419,2.401964291833074,2.4366130386865037
13,7.295218935128372,9.484778746100922,0.3104027119866182
13,9.180988257860895,3.343895199942184,6.258129670602035
13,6.220927951295408,3.0476850708837433,4.0418247096110616
13,2.993245596759537,1.2845643372916442,4.507682704264075
13,7.161824911484294,2.384016879780287,2.427238409303206
13,10.058351140595322,4.961046816226804,4.704609487262936
13,9.899979290629608,3.809001519693919,9.675517996263293
13,10.117348795466661,5.4627919913465695,9.99054799446037
13,4.233987487406442,9.268321294051507,3.686761596512682
14,1.9709941751743165,7.795981633842086,3.4219049713676886
14,9.792051934313994,5.5594744230711495,9.82910251499224
14,10.13086671212602,4.978158407871525,4.9339465300318865
14,7.302136161469795,2.712258793444382,2.268730934739955
14,2.945606415092069,1.1606314067159649,4.3513533320332565
14,10.016127246822492,3.8642731545501805,9.826255549644356
15,10.08531361433157,3.872607900224995,9.974286532628884
15,10.470446311804178,5.2246894699366155,4.8310007781835616
15,7.479324217437468,3.046301831243437,2.3707436909700257
15,5.2345561584362965,6.318117418696197,3.766997260836483
15,5.635026506759731,2.9673863665396683,9.874257701149562
15,3.1598274171955447,0.8511816775830925,4.283326981760325
15,9.717397010768346,5.44745937356624,9.922811062912638
16,10.550580340021382,5.094078395264475,4.596643042835862
16,9.44461054278862,5.653294396626443,9.96876924285516
16,10.244545207593678,4.113151462596087,10.464716505360661
16,7.554720421406087,3.237317662602561,1.908100394364304
16,3.2257963563473186,0.8013001057620016,4.040241144313283
