frame,x,y,z
0,3.0967218478347838,7.922481222777764,4.069656658651072
0,6.463084276426068,9.690516525528906,3.5459470656778924
0,7.5192552926922875,9.924385035496181,0.9308000373228946
0,5.092066258634009,3.7593077567924205,4.932310500951356
0,10.011537384114295,2.4681088928311774,5.654668720796024
0,5.17882068516929,3.368015113696172,2.4600137374633935
0,9.291507581186387,6.3338693439417515,5.068306587107506
0,4.677725918379018,4.410141980421311,1.1990977869741937
1,9.84325631385506,2.3830719433514447,5.60166613637923
1,4.896651970760837,4.580334865364471,0.9873575357685678
1,3.189042892964288,8.005866070496607,3.967019584267362
1,7.846614138139512,9.81455500345085,0.9514296531342037
1,5.116944353286074,3.2476604873091093,2.6055978234471215
2,3.239866006199115,8.040809914705104,3.8240829761250676
2,1.9089074755187385,8.962944954461134,6.591624639489209
2,5.129633676353718,3.0841101514713087,2.777135215546809
2,5.08832436686803,4.855652545483022,1.0232005288464137
2,9.82813856733271,4.438358436738202,4.118651990552115
2,9.812170007566522,2.5808315887899664,5.719263377222575
2,8.07724915795042,9.82405039269026,1.2033116086938598
3,5.241520901569797,4.766589677238335,0.8408010926704653
3,2.2064490467173092,0.7865965647028417,2.57053397536807
3,3.5185574026134656,8.257039057633964,3.5629730415189824
3,9.75658049380224,2.586307275873592,5.965982890290832
3,8.310475700040655,9.880581620258674,1.0608220408545035
3,9.540446017330122,4.424369446461284,2.1620681702637654
3,5.239118508902294,2.9439119958854363,2.957065155117197
3,3.9014962029707623,4.7421900989409895,2.282620701133072
3,2.8950061127961293,2.2520100827789182,5.0938195260914965
4,5.150807729864121,2.720140691112693,3.2259177332083047
4,9.648203610683032,2.611505770876814,5.777811252165346
4,2.786996875324843,7.432302232910826,5.270742411096209
4,8.669979778852822,9.954790733276921,1.2115322102415733
4,3.508167663605128,7.940972204032696,3.595659496628363
4,5.398872286718789,4.7210838275283695,0.9218101826562539
5,9.047141507007009,9.962459850483821,1.2926577589329427
5,5.297882480654235,3.0989957731730806,3.7412230734512977
5,9.833555730229527,2.7068678956952716,5.835516532688457
5,3.859640955228917,8.244578066929433,3.2340592371156234
5,5.590613909236896,5.112048439222076,0.8502936462433254
6,9.498528935840476,2.88223074884982,5.616583203659316
6,4.22218535651246,8.801949594823062,3.739245839893195
6,9.898049483240742,9.957796630295112,0.06009627519150129
6,5.804349237549789,5.312137501693288,0.4923573357023461
6,3.683366111216352,8.415740406579163,3.100119931390459
6,7.1262927247909875,5.9515253494338,5.239532334054963
6,9.376541834196075,9.955685355990182,1.6330928632813388
6,5.133841176995457,2.89031792767528,3.9252205385664674
7,9.62329386011532,8.508999920135121,4.7334455028591185
7,4.967934552349652,2.791048670902495,4.2776588703934175
7,3.6661878013743596,8.408725544689682,2.889573709799006
7,6.042515794431037,5.3482030811681325,0.1919532106578215
7,9.258051826720319,2.99741094728774,5.666905198625107
7,9.447029035894857,1.8437842230916568,0.18301545350415505
7,9.830096197392043,9.8313864098964,1.9854783988556512
8,6.038713204770116,5.505875489430954,0.17976653136442033
8,9.80918200159308,0.4988092004852862,0.39845641610549487
8,5.038974602795026,2.8141428840765617,4.508156567360689
8,10.456338410491433,10.073434986469861,2.162488122299899
8,9.092933223699072,3.435396980992729,5.785547330688174
8,3.822842246803446,8.442677406569217,3.1179162417525697
9,5.126706535047102,2.4505336502633677,5.055223027290909
9,3.5537238771461137,8.691865450441933,2.7090468319387044
9,10.744180537702121,10.032043453812163,2.650134159744762
9,9.026229195657741,3.47536345149121,5.419994417639521
9,0.42113255082056433,9.245683882015982,1.5679400711988778
9,6.052564360266249,5.846552552539728,-0.02065997536991901
10,5.013733611523352,2.4812451833951514,5.278699870245545
10,11.00915258033642,10.367911337609312,2.9170460753490417
10,1.6508929350667212,7.20946889429952,9.850235893239969
10,4.7658265560719695,1.2582387083739321,1.762019114351312
10,4.87891280651735,8.855217288158594,7.1238088361396485
10,9.03613043975244,3.755988995660004,5.59108070486679
10,6.115530143427347,6.043078375914078,-0.29105188371854984
10,3.6803721961505684,8.363675170696592,2.7893750289387005
11,9.12027744923502,3.950658810877487,5.460495956163605
11,3.629087007610645,8.704470643166504,2.534022976592204
11,6.274737159214353,6.461137591909783,-0.6832667202358255
11,11.584049146355698,9.833021504066668,3.3697232648050117
11,8.244430199439005,7.450100776808323,2.6624357578533897
11,5.223013848111603,2.2493477534701594,5.377732269696062
12,9.030661734141892,4.082967562809873,5.2713195124537755
12,0.2743254592464206,6.1985442870368255,5.2294802552970046
12,8.704496745091463,4.377221456100202,3.7322600734429745
12,6.410099494698064,6.617332510655627,-0.9011153469856331
12,2.0489393250574284,9.519898166532828,7.481470915916831
12,5.164865328024228,2.25769357796811,5.644025068514241
12,11.901901948720669,10.029253727835966,3.6486336063168956
12,3.404440485601837,8.764704692469396,2.617415183916535
13,5.250933267903373,1.839622211480735,5.692665437807396
13,3.3407658356415855,8.85007967572708,2.5874794714845786
13,9.006963868737696,4.294059064432712,5.31811457728278
13,5.957797273100869,8.643182454127565,4.925553652370562
13,6.5030426560689385,6.832273298326202,-0.8081736336199402
