frame,x,y,z
0,9.229392257039482,0.20522602597815515,3.6709407199429203
0,8.544695028704886,2.423761178896381,7.7192070017313
0,8.749487492212749,5.101836027200689,7.459884879795849
0,5.975921518962275,1.0875794690054807,0.16040237890924014
0,3.830951674896004,2.435477842545307,0.775864231164591
0,8.903049605031592,7.516665345434637,9.625183221245232
0,2.0452499785383536,0.04528905556242906,8.322332934184669
0,3.583535998759709,5.395973456195227,6.899524722752293
1,8.570857017938033,7.399063488734236,9.189855820962253
1,2.324536604264745,3.089709842342052,7.254102294000061
1,3.6523731642285835,2.735495216057551,0.5676142028876775
1,9.44352352541547,0.40402674766333846,3.7518652043670517
1,9.057122390576676,5.682148947057208,7.6659353281866425
1,4.414590561293192,9.438922003417353,4.964269459834632
1,2.465078540700219,-0.08344729632989646,8.218719483875624
2,8.89739418434114,6.150523572286314,7.626527042793502
2,7.639818479979315,9.36732127089083,6.532212560017985
2,2.2884921737114023,-0.5099696694351561,8.226450363543364
2,3.7249077842014318,2.833348137242969,0.478705551217906
2,9.667655146799058,0.17911739665419255,3.5339339762958777
2,8.583521277864607,7.181163438011448,9.05443223970838
2,5.795434335960246,2.2623188250786406,4.609280218786921
3,3.812215927872074,2.8982794161808507,0.20281060597709671
3,9.277873676339638,7.092716092317603,1.7153209353272902
3,8.840680969933633,6.313838051906327,7.780176885734949
3,8.56715210900144,6.913475679941691,8.647459062808707
3,9.850876447955033,0.2951733948521297,3.4654051564876154
3,2.2077008454158253,-0.34932756951929855,8.147691272393338
4,8.20031325161365,3.7057723176135724,6.570808300932609
4,2.349826261641926,-0.33092376138907104,8.322788049189134
4,8.963619268652899,6.712852756852055,7.85353834424584
4,8.370020749662626,6.820884977571596,8.44107522676878
4,3.6617321767376168,3.0013105739122903,0.1270120628637488
4,9.92288125112943,0.00489734704528022,3.4830316619155353
4,2.400610457713672,7.658111349774006,7.09671730930348
5,3.9106806086928376,2.796316222001677,0.038352377197470464
5,9.05478209360993,7.366723223758543,8.07509248313219
5,2.3749269917244726,-0.5346306998734778,8.161226701332021
5,8.320301318030014,6.575042784493082,8.216229911224126
5,7.41479226118274,6.808431354397374,2.8695377018186266
5,9.78617586401815,0.02742656473179486,3.25230802244585
6,8.972542964985458,7.48950282587448,7.965599660952896
6,0.739996405428579,4.852549749676492,1.433518752883356
6,3.834291787960581,3.147731795670976,0.012245529088391244
6,9.80598086233965,0.124560777354707,3.2409876942509976
6,8.188503160009851,6.394663151655921,7.800908537762558
6,2.1536686337722686,-0.8282180833424675,8.077079569190754
6,1.2642964267092238,7.268951599106238,2.718140110423138
7,2.355939520835792,-0.8014697136563439,8.000891763041878
7,7.171929520739909,8.805804758201884,8.196389837576966
7,3.5887233139523547,7.60012407802908,0.8550632730379137
7,3.6452079081925977,2.7450846612136957,-0.0030664895207089884
7,8.24716931469024,6.166019499681579,7.5988986677712695
7,9.033043067447318,8.006443332601812,7.94181843324571
7,9.88551749060304,0.17673884169483992,3.2223371674485572
8,9.929347580257891,0.04584549636249921,3.31658006234425
8,7.663511957733524,6.859987824829998,3.0349968245659467
8,7.918151291823602,5.8119564005536555,7.249342776327125
8,5.5149336407153395,3.3630582389630206,1.3237443959977835
8,2.227262254110861,-1.08023141513309,7.959464879917786
8,9.227333207421877,8.40505036709252,7.771245964713961
8,3.568260999519824,3.003232924990713,-0.296311117711299
8,4.650422525237295,2.1916531002196815,5.778585257054898
9,9.956035909985738,0.07479818693026297,3.1161987251872225
9,7.434875913952124,8.587392737582627,7.902475373283276
9,7.777187529486438,5.485604015450381,7.0553806332095075
9,3.5717192588807203,2.991277904062245,-0.4804532160659216
9,9.1874648858626,8.678104308004126,7.863570625168948
9,2.276287951099307,-0.9526452598089331,7.835464592010833
10,2.795762736625218,0.016261771025088967,3.944693685999857
10,7.59262694986371,5.498054671771525,6.846400507699361
10,9.449864873208485,9.202855303498435,7.678608988117655
10,10.093522815540965,0.18403201163984184,3.3463027080919425
10,2.49550504842857,-1.1310872146881277,7.843658996990019
10,3.2910486544960245,2.902760262823485,-0.5798928724260878
11,7.652340791078416,5.264307510663232,6.638051745831593
11,3.7729876169059797,2.8885555276774473,-0.7265220347446618
11,1.6509163878999467,0.331713474971258,4.555069779793877
11,9.515487107502008,9.410809627308415,7.8156413281603765
11,5.150281530490294,5.076170247980492,1.4304633588638882
11,2.410422908404007,-1.2520229365214781,8.05595939956735
11,10.052862829156666,0.006205302072362376,3.276374310085653
12,3.594393804675681,3.036366872905314,-0.7477388722285032
12,7.359518340004244,5.099409564676016,6.351228600013559
12,2.44649078185103,-1.0927668788833982,7.881276563976777
12,9.621905789582968,9.77732136451429,7.667959991459404
12,9.53444958125919,5.7676153038755835,6.936641040577227
12,10.159097629969246,-0.016421281969646623,3.3655881243954746
13,1.80614757031752,1.7164755546260224,1.8711346576559185
13,9.602242833197208,9.816268812117864,7.39121153716159
13,3.5022926977412574,3.0638077768150933,-1.0178574836817418
13,7.475092658315161,4.920308524648835,6.234173588358137
13,2.3348160171354753,-1.1514284048362158,7.8057074597845295
13,10.25260686551411,-0.1894627722936996,3.3038244977102535
14,3.5585505123789556,3.0803377638374405,-0.9333795434862558
14,5.420879145396587,4.208168096970679,0.2933684312292073
14,9.802004077998461,10.24669286505165,7.291770394779274
14,6.58675584615719,0.7751495209255466,0.2957207022777375
14,2.3162486453936486,-1.290824061040183,7.984059629240999
14,10.358446535728653,-0.23614617074420877,3.808060462941586
14,2.163928016937311,1.62787996028126,1.5330610830320723
14,1.8903576950458878,2.6830784172441327,7.481426574860047
14,7.360428369888971,4.424582957713062,6.495581488314754
15,7.279610400136613,4.481472106260785,6.023049808377566
15,2.3462378704377023,-1.548527180541427,7.685901638004589
15,10.286876260913616,-0.22174440002754853,3.569124653647149
15,9.74321700819009,10.651787124298345,7.023834946642801
15,6.0938701423864075,7.6063119487181305,7.078838381257833
15,9.690139965863105,5.925530787774561,7.155955496192784
15,3.4396837893385874,3.3480983343436024,-1.060897245082692
16,10.148833072682537,-0.3802670859826548,3.7854067496995683
16,10.033289241703457,10.820240094575851,6.972064339893845
16,3.62254584835859,3.3893966630925427,-0.8400115531112877
16,7.0063315246574325,4.023182498183688,5.749652738289907
16,2.440993970225544,-1.3954555051386146,7.579071101304454
16,2.9270260657604297,6.268532099662193,6.789715466885745
17,2.5546880897729687,-1.5657102337629247,7.682898601161017
17,9.905350624250712,10.980331170908787,6.495042197375662
17,9.685567837217675,1.6338865926434099,9.470402130165521
17,3.668837112871971,3.4709739598869893,-1.049032464393155
17,8.034328022988252,5.137975219774025,9.9584105628896
17,6.748646837774946,3.7614135302465095,5.819746279784285
17,10.396368517753215,-0.4397983424112086,3.75343616516474
18,6.404883446785138,3.6384259288108645,5.416873135913273
18,9.903978219451107,11.215428333765432,6.538045335203058
18,2.3624535926673236,-1.3647633806361226,7.537015446465189
18,9.519529233447484,5.459157495359584,3.8337226939466396
18,3.869945439353918,3.737641732670909,-1.0992350587034807
18,10.43922011462183,-0.596750171955073,3.64532344228285
18,4.221740371695054,8.569387443556248,8.614733512248694
18,5.289364639994485,6.835910983309564,8.279468725857393
