frame,x,y,z
0,3.449132425611384,7.703772380547753,6.012069034351785
0,6.960546088854198,3.1191766243117196,1.3240276341769937
0,-0.01949147663326299,1.805346457625018,2.9165812373769806
0,1.1130857424874263,8.901633335623648,9.700691484026434
0,8.629398935016223,9.08802057282671,2.8904704023157493
0,9.473985013621357,3.8181644250368674,1.8196086963162355
0,3.1922373097677235,9.18415411750975,7.849723155231578
1,0.17281344932377032,2.1331943225338335,2.9306517902478926
1,6.7605043493275305,3.2656743576443783,1.204361689881094
1,3.1800343470333448,9.180509785056582,7.8299043460513165
1,8.676324081876356,8.867514318597953,2.9902078475237235
1,4.445425738941154,9.055170284612645,7.861461082273769
1,9.42496024851046,4.239565429019206,1.5525206476327749
2,3.3961274528689507,8.873820414220802,7.8929721158822845
2,-0.044046880914690265,2.1338166816961377,2.4297593647817677
2,8.790871792388259,8.739366867050247,3.0360987989360564
2,9.732504559426765,0.08172773145236012,6.517739115559556
2,2.242353098608784,9.32482645369588,5.048986472204354
2,9.547654659050204,4.11849532820787,1.0228073725790456
2,7.379197048213372,8.539766327412298,0.3221848555535545
3,6.47630675608308,3.608723165436269,1.0755578694896357
3,3.2520097072842518,8.985490737382507,7.736291068239955
3,9.620099367368857,4.133803090981443,0.6625541424579795
3,8.920929386857772,8.205049432830187,3.0288966819655303
3,4.556585308080468,6.698351199261986,8.186437589516203
3,0.04504534004898568,2.1823887567836247,2.418084114448377
4,7.542859473334804,9.956827067661584,2.7233717165589066
4,-0.28794105513328866,2.5414530823669863,2.231870246532862
4,6.2455823368211805,3.46173053152278,1.0245910377139056
4,8.912322913452241,7.677653411034765,3.157238236249874
4,3.4389615815351933,8.989091184720847,7.615250877246248
4,5.623542967055015,0.9354009670620989,4.98560788576078
4,9.573834365913369,4.113539925189803,0.7632055569590959
4,7.050752230830042,9.568068380836731,0.7905356962537002
4,0.14063223196569274,6.008096540591056,7.844497183353425
5,4.708964473180374,8.962261495992,2.433160575935652
5,0.3149636302617498,3.835788956655067,6.608492372749877
5,6.133534967994879,3.578544545548571,0.7221404337120526
5,9.778476103746002,3.9993935256073834,0.4254468384568832
5,-0.307286103239244,2.789061178551557,1.9064216922092496
5,3.479884986326802,8.93190700197564,7.563145818721194
5,8.895750450759556,7.730937884640965,3.133669266609449
6,3.581923514502633,5.0649131959736815,9.62883740158545
6,6.33740351954665,3.8484903369383727,0.6613035358262596
6,3.4949895891243705,9.030485223843046,7.485058000510808
6,-0.6514678920581664,2.922633571099313,1.8458777645670197
6,8.938426193951218,7.01389322034105,3.0042019049252384
6,9.654629798866846,4.3999120159472,0.22731654255288652
