frame,x,y,z
0,1.9287532641339267,3.444978167342707,7.064353291910969
0,3.7043664984664684,8.410180867717928,0.9196164330052803
0,6.50174540832214,7.585163266136791,1.1712492148319291
0,1.1097391913000099,2.23097705177278,4.525051938036628
0,1.7804897417417322,1.7369962627439695,5.136678428985619
0,1.1764990169032585,3.771700306424748,4.801652179137066
0,7.8799516701273795,9.594241630483378,2.511040304617885
0,8.858547801019231,1.7971926613219413,7.64728027426267
0,2.038461604406087,0.8255003881365375,1.7670117068037972
0,7.874505284474025,1.9037788261403754,7.926286043289008
0,0.8789987947047184,3.93445985579453,3.888103020766409
1,6.361250587867577,7.6038351773796595,0.6807871674290954
1,1.6229795156497797,1.5249197103592882,5.018602109670842
1,8.00622053803001,9.490087576001079,2.744830162180763
1,1.7609310494111083,3.5526349278894975,7.174484935263829
1,1.0050207345071205,4.375484548453969,3.8614358914624223
2,1.6760138319029068,1.550771358144631,5.006460150311434
2,8.04615348176451,9.167749569831432,3.0203741276693634
2,1.6251838568320907,3.9761019494132617,7.180627051137684
2,6.014573768253219,7.379334659626287,0.7002376055541748
2,0.9824887323454536,4.467845493781853,3.492348906808286
3,4.3024395762916114,4.933548192798649,7.444145126226012
3,5.848940898117674,7.3865876952687985,0.5557396281850544
3,7.982306819242186,9.012225189591193,2.8587188710179117
3,2.0312925383409293,1.3673451436229636,5.3074543314559275
3,8.810801886215526,7.155471594483528,0.714058315530407
3,1.4070506015024138,4.141448448657816,7.244039231623049
3,1.475431683554556,4.482005452143003,3.681618951413965
3,1.4134309739896644,9.154967151699125,1.9946981321817903
4,1.5455821559722793,8.230388775785151,6.0801003339675255
4,5.651879033176867,7.194519986968133,0.6741362231730714
4,0.9538744736890592,5.06101231167219,2.1652322296500337
4,8.636218511263685,7.953761938690559,7.701955283369247
4,1.3981000169071638,4.763171940551239,3.402978129082303
4,7.897783834723302,8.627381659095576,3.069282682181166
4,1.525648277940718,4.1925946050629825,7.3415775243970876
4,2.234943048674796,1.134173267400763,4.900118216836612
5,1.3764159196551429,5.664512060178493,5.384337693503616
5,2.4383797469524895,1.0113273374582854,5.177217252555881
5,7.694694876366368,8.093828411668733,3.3677860382458698
5,5.449760229020495,7.132338421415907,0.45675991406646
5,1.7623119667169995,4.78640763246453,3.3307454446034455
5,1.4156142041933244,4.786052742695157,7.43654429289794
6,1.5018097848383898,4.906813816454185,7.56627709481487
6,7.723478523081344,5.157619578481843,5.254004928520002
6,5.556632697495133,7.032011013397627,0.44522291201657516
6,4.624342335339743,8.61942626531631,8.946444781071895
6,7.817758060064433,7.831135600191095,3.5840636371728665
6,1.946592537505935,5.27813826978786,3.392443857050569
6,2.4950268284717514,0.8707331722493244,5.15685658618078
7,3.412817849019727,1.7424467747216188,9.219157668724108
7,2.11631548103302,5.089540969282323,3.0814575680985987
7,1.2263569452500134,5.053424747800234,7.7710011147366975
7,5.172015649827517,7.175731862253569,0.5177144353990071
7,2.288519435135516,0.9005770595677166,4.968327513432609
7,7.391144035817077,7.521687440620924,3.5702198558390807
8,2.148677799149821,5.3371275611882405,3.079454430118857
8,6.892530581463525,7.085120358228819,4.018576679606145
8,2.336352140666689,0.8041115703162591,5.158250212863461
8,5.016275568405251,7.1862217671453115,0.4244522374663102
8,9.467178483804387,3.627110057155135,1.4194598829477578
8,4.157645081850103,6.76006800852897,4.299265824996303
8,1.2308267213686608,5.462654082407809,7.835821746566373
9,1.2913875355553757,5.6954245030662625,8.360005395366235
9,2.1876221874227038,0.6361039395444903,5.230002438299424
9,2.504823492289471,5.613074288431659,2.901196042395975
9,3.374197484349489,3.970462579774432,3.1731793212075408
9,5.779941614941416,6.849854930958548,3.370571298015137
9,4.847911016746547,7.057852307472181,0.38764468439042343
9,9.930090208165291,0.6304040571958069,3.8001674487500834
9,6.556817720871367,6.731530907206739,4.209646487385784
10,2.6673147824947905,5.955925044992959,2.7401381516477374
10,8.983035409680394,1.9893636191357678,3.102972851965684
10,2.3492186439418057,0.5446769011447269,5.372736833373192
10,1.235035397440364,5.8444790655010195,8.632577283677229
10,4.791902852502913,7.242813602707275,0.6563128919990511
10,1.0843604002300289,1.2509312688966967,3.4806087996386372
10,6.4186158629004675,6.2271601067169575,4.448563072904674
10,4.357016399408165,0.7467643782640976,5.71034398445898
11,4.47394226554973,7.032184496399546,0.4588531773164112
11,2.5060594794692825,8.983810006809687,1.8085438212868488
11,1.0014727800198482,6.044885829263537,8.875603284568731
11,2.1309512726697255,0.09406924454505522,5.383218127541955
11,6.493139268188164,6.009736066378256,4.881417651209892
11,3.2961321091119404,6.0303561725200945,2.5267433325265722
12,2.2139476113230385,0.053775771368926584,5.572990467186502
12,6.408268042631289,5.991424630567365,4.983405439151599
12,3.402992969161672,6.261174402029979,2.5870301547668175
12,4.432081610350764,3.332732175243848,6.7351816285004915
12,4.411068793090047,6.872610808056686,0.611756868273685
12,1.0233361006179902,6.396558248730334,8.954870252641566
13,2.5176280775543334,0.11649436122768642,5.516049922286389
13,4.484026553404439,6.919912553943913,0.6990677481034782
13,3.793231103208302,6.441407060112834,2.138574159482555
13,6.367879168468201,5.760249941400483,5.519353207659107
13,0.963753796934668,6.513398927143995,9.344883173417506
14,4.018897761055259,6.585439683073319,2.0805605377736844
14,0.2646918178121971,6.589373219325008,4.924991713554681
14,9.368745004241134,0.25784418180391344,0.7107777750458555
14,6.778959495369828,5.550236775700595,5.516164370781897
14,4.230762997890051,7.094111704909298,0.9769023383518416
14,5.544432298234746,8.516727320488243,7.894454068214025
14,6.485516578917425,5.8354758436061696,6.793197333694194
14,0.8506665522436786,6.67528033929896,9.722691184847665
14,2.728206954289462,-0.12197072425507666,5.684731391236163
14,2.888173032276197,5.732832458883076,6.711146009924718
15,6.473036399129556,4.986517136025143,5.977207580105188
15,4.390370131804771,6.907238931155222,0.8014409504508405
15,6.051858517344957,1.9679180953210196,3.55251430370618
15,2.8754845678819074,-0.515259490812537,5.458694244894039
15,0.8143873298012176,6.908587658234895,9.964093503783788
15,4.49160653501338,6.668414677489503,1.987708386075739
16,0.21865115292663773,1.8054012609651116,0.36080600781399297
16,0.49900205719933305,7.097928881585982,10.296932505307465
16,4.097831679706044,7.045813934992061,0.9075576276947792
16,5.017127550823279,5.043880014933803,9.199168142357898
16,3.2864700396984343,-0.45449521218031574,5.761310110483247
16,6.355024507714792,4.829851460260616,5.943714772971997
16,4.4570842730102465,6.705103815579602,1.695222971366459
17,6.6193009408833845,4.554101180213882,5.999789682086498
17,8.99455929757355,8.263985938522698,6.007993072331922
17,0.4675903574881085,7.108237030946346,10.615210214450926
17,3.353905367010427,-0.7551613162805674,5.519131960800912
17,3.2772173799618756,4.591463552116236,1.9936421793511638
17,9.185795743260638,5.4969041274384765,7.8007118036782765
17,5.239219926204677,6.841858702181225,1.5350778519140533
17,4.15343699349219,6.906557705128211,0.7643588587979604
18,0.36647823465921725,7.350492027943802,11.06670849828212
18,6.477147348434427,3.9785431952832555,6.168967156579806
18,6.726374562320208,9.883556007753437,8.639062142354163
