frame,x,y,z
0,8.039227893902087,5.146671778387203,5.6575037772122805
0,2.0234768223754864,9.321886792277539,7.1178248671832005
0,7.770444206295963,4.148698130471389,0.8096283256133763
0,8.982278135637143,8.821515484000168,6.264710477988792
0,6.796259904843216,6.611447750069781,7.646485618434573
0,3.9966604149135736,3.0041801593944872,5.274917948490629
0,2.5675971443154566,9.483240957486254,1.285592423224289
0,8.269482611515201,9.360159154366006,4.667550564211949
1,6.593257014589571,6.668523327768589,7.384034582064288
1,7.618374425858433,6.945493188480723,7.325667139694978
1,8.043086170222455,5.109774485908508,5.6254750407129706
1,2.4904061346053687,9.444948206372793,0.9508279568707009
1,3.849312357214671,3.0897791354228445,5.4861092434046865
1,1.689335886206338,8.126988437504236,6.204311143858235
1,9.246844064659628,9.070804949976045,5.97587579812644
1,5.298310393319859,4.407962640765975,8.440832352559658
2,6.471816018629004,6.8229694992155165,7.14957173685161
2,2.4012261589150152,9.418126554291323,0.9684596931900331
2,5.7835114890068064,8.308052455366797,7.8016295211149504
2,3.339578331235598,2.9547990641725543,5.542549686478461
2,9.181636939266493,9.02111763989667,5.828733907462879
2,8.048626466475874,5.178098508157559,5.448872954143993
3,6.307408396248943,8.44308588169479,2.590327728353139
3,9.063101345672726,9.498583903705333,5.781965014949109
3,2.0589344129364124,9.51033948342383,0.7097847894825633
3,6.172508986455005,6.785537416943352,7.244939998109047
3,8.063546563090439,5.155415806700078,5.478387176589969
3,3.204536895426822,2.9219673406347786,5.626666012903004
4,7.536088526560322,9.837018018991795,9.803839786965128
4,3.086746860983926,2.7110494996492505,5.733159653622212
4,5.76469770656982,6.916971404934802,6.724516653769435
4,8.14562287830646,5.362396936758734,5.22218774393012
4,9.128686441983438,9.529354989073228,5.508615811141159
4,2.2983352824313164,9.505026523808487,0.5288421305201689
5,5.3468461077599665,7.0196312233582905,6.508004335587097
5,2.1368727936200287,9.313420748322617,0.24011643659112486
5,9.082894964954392,9.786843193476557,5.27999864181451
5,8.172500074939528,5.423101475341307,5.062371336669434
5,2.8336106259931997,2.777386004916859,5.833158509368584
5,1.8930531382214555,6.8626963526279,6.97954955757746
6,1.6076243591073702,7.0449458097882856,7.28579503511118
6,2.5696400471756116,2.590942758636917,5.85675780143566
6,7.929884579125344,5.6678825412933715,5.309747084647359
6,5.231311837441832,6.979234106821737,6.333941424382914
6,5.883568248498154,3.0316161592938817,4.012725452337379
6,2.301323789571989,9.191588671489502,-0.048764394361101374
6,9.030891177880395,9.825485301515041,4.867848684366379
6,2.2484356278624595,1.2648879786980272,2.3631029546533777
6,4.925602647682964,4.936870566814546,8.226566339926851
7,3.048156902595193,2.821946080502128,2.5869781834226426
7,4.716407019562207,6.795997148817323,6.189906492663193
7,1.8504891450471928,4.036886114414363,3.4552839203596273
7,2.2763601417100965,2.503949793485374,5.787718250784481
7,8.880989383105343,9.711029933645438,4.5882964028266935
7,8.579486155113594,0.7339700630921131,0.7866516887137953
7,7.897059085443889,5.878402199629956,4.9717085093750795
7,2.173828070203681,9.115748481761491,-0.3476034815902275
8,7.654653924830692,6.3886061636902385,4.925087656579847
8,8.965159910472604,9.823183393978292,4.2733267516615765
8,9.899877035086678,9.107108532905734,2.7562346271326463
8,4.39158789701203,6.646605330327617,6.231397679622277
8,1.8838467607699492,2.3367557272538435,5.612712496384077
8,2.302320686264804,9.07677754847536,-0.648414991070948
9,7.7368107712911005,6.5625501115266704,4.73735282545088
9,4.070581506372052,6.779027986570143,6.093519350386406
9,8.848088045696107,3.005757029485372,5.808235203994297
